DepartmentName,JobTitle,Zip,Salary
Boston Police Department,Police Officer,2360,"$90,498.50"
Boston Police Department,Police Officer,2134,"$91,573.37"
Boston Police Department,Police Offc/FgrPrt Ev Tch 4$10,2124,"$65,267.73"
Boston Police Department,Police Offc Comm Serv Offc 3$8,2126,"$90,992.47"
Boston Police Department,Police Offc Hackney Invest 3$8,2124,"$92,015.37"
Boston Police Department,Police Officer,2762,"$100,073.58"
Boston Police Department,Police Offc Harborboat 3$8,2356,"$96,898.68"
Boston Police Department,Police Sergeant,2170,"$109,600.06"
Boston Police Department,Police Officer,2141,"$81,280.71"
Boston Police Department,Police Sergeant/FgrPrt Ev Tech,2368,"$37,955.94"
Boston Police Department,Police Offc Canine 2$6,2124,"$90,559.87"
Boston Police Department,Communic. EquipOp II 9II(SS),2128,"$52,499.70"
Boston Police Department,Police Clerk And Typist,2129,"$46,817.71"
Boston Police Department,School Traffic Supv,2132,"$10,747.66"
Boston Police Department,Communic. EquipOp II 9II(SS),3087,"$2,218.77"
Boston Police Department,Police Offc/FgrPrt Ev Tch 4$10,2382,"$99,015.26"
Boston Police Department,Police Sergeant,1880,"$111,541.85"
Boston Police Department,Police Lieutenant,1921,"$122,795.27"
Boston Police Department,Police Offc Harborboat 3$8,2050,"$89,037.11"
Boston Police Department,Police Officer,2081,"$98,462.76"
Boston Police Department,Police Officer,2050,"$88,494.57"
Boston Police Department,Police Sergeant,2050,"$106,555.53"
Boston Police Department,Head Admin Clerk,2493,"$57,961.80"
Boston Police Department,Police Offc Canine 2$6,2360,"($3,593.07)"
Boston Police Department,Police Offc/FgrPrt Ev Tch 4$10,2302,"$89,081.43"
Boston Police Department,Police Lieutenant,2032,"$121,824.30"
Boston Police Department,Police Lieutenant (Det),2052,"$124,640.68"
Boston Police Department,Police Offc Comm Serv Offc 3$8,2134,"$88,964.17"
Boston Police Department,Police Officer Harborboat 3$8,2132,"$28,353.13"
Boston Police Department,School Traffic Supv,2128,"$14,341.14"
Boston Police Department,Sr Accountant,2184,"$30,080.99"
Boston Police Department,Sr Bldg Custodian (BPD)##,2149,"$45,304.99"
Boston Police Department,Audio Visual Tech & Photogr##,2119,"$49,203.92"
Boston Police Department,Police Offc/FgrPrt Ev Tch 4$10,2093,"$90,238.13"
Boston Police Department,Police Offc Mobile Offc 2$6,2118,"$95,619.91"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2119,"$46,493.35"
Boston Police Department,Police Clerk And Typist,2132,"$46,924.37"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2134,"$82,772.87"
Boston Police Department,Prin Admin Asst,2127,"$97,647.05"
Boston Police Department,Sr Admin Anl,2122,"$81,308.31"
Boston Police Department,Employee Development Coor,1867,"$81,308.34"
Boston Police Department,School Traffic Supv,2127,"$14,341.14"
Boston Police Department,Dep Supn (Bpd),2124,"$163,209.02"
Boston Police Department,Police Officer,1907,"$101,680.60"
Boston Police Department,Police Detective,2346,"$97,413.67"
Boston Police Department,Police Offc/Hosp Liaison 4$10,2184,"$91,766.10"
Boston Police Department,Police Lieutenant (Det),2115,"$125,643.44"
Boston Police Department,Police Offc Canine 2$6,2062,"$102,012.10"
Boston Police Department,Police Officer,1867,"$91,179.36"
Boston Police Department,Police Sergeant (Det),2053,"$111,114.52"
Boston Police Department,Police Sergeant (Det),2072,"$113,179.69"
Boston Police Department,Police Detective,2026,"$97,413.67"
Boston Police Department,Supn Bpd,1949,"$181,982.71"
Boston Police Department,Police Officer,2453,"$91,179.36"
Boston Police Department,Police Offc/Juvenile Offc 4$10,2090,"$24,226.20"
Boston Police Department,Police Offc Comm Serv Offc 3$8,2459,"$99,752.23"
Boston Police Department,Police Detective,2053,"$94,956.25"
Boston Police Department,Police Offc Canine 2$6,2132,"$93,511.92"
Boston Police Department,Dep Supn (Bpd),2368,"$163,209.02"
Boston Police Department,Dep Supn (Bpd),2048,"$163,209.02"
Boston Police Department,Police Offc Mobile Offc 2$6,2301,"$97,781.29"
Boston Police Department,Signalperson-Electrician,2122,"$91,028.60"
Boston Police Department,Police Officer,2364,
Boston Police Department,Admin  Secretary (BPD),2124,"$74,850.56"
Boston Police Department,Police Clerk And Typist,2343,"$46,817.71"
BPS Special Education,Sen Clerk School Sec 766-15B,2127,
Boston Police Department,Dep Supn (Bpd),2171,"$163,209.02"
Boston Police Department,Police Officer,2556,"$101,680.60"
Boston Police Department,Police Detective,2492,"$97,413.67"
Boston Police Department,Police Officer,2152,
Boston Police Department,Police Sergeant,2129,"$105,054.00"
Boston Police Department,Sergeant/Harbor Patrol,2127,"$107,599.31"
Boston Police Department,Police Officer,2120,"$1,794.08"
Boston Police Department,Police Officer,2538,"$93,180.42"
Boston Police Department,Police Captain/DDC,2053,"$146,893.76"
Boston Police Department,Police Sergeant (Det),2476,"$113,179.69"
Boston Police Department,Police Sergeant (Det),2726,"$113,179.69"
Boston Police Department,Police Lieutenant,2189,"$128,919.25"
Boston Police Department,Police Officer Mobile Oper 2$6,2420,"$93,511.92"
Boston Police Department,Police Sergeant (Det),1887,"$117,408.98"
Boston Police Department,Police Detective,2151,"$105,913.95"
Boston Police Department,Police Detective,2341,"$94,956.25"
Boston Police Department,Police Offc/Hosp Liaison 4$10,2148,"$91,342.40"
Boston Police Department,Police Sergeant,2131,"$113,546.50"
Boston Police Department,Police Detective,2188,"$103,987.91"
Boston Police Department,Police Sergeant/Comm Serv Offc,2090,"$97,303.53"
Boston Police Department,Police Sergeant/FgrPrt Ev Tech,2052,"$110,334.25"
Boston Police Department,Police Captain/DDC,2476,"$146,893.76"
Boston Police Department,Police Detective,1876,"$94,084.93"
Boston Police Department,Police Lieutenant,2170,"$124,559.43"
Boston Police Department,Police Detective,92821,
Boston Police Department,Police Offc Canine Offc 2$6,2124,"$91,531.27"
Boston Police Department,Police Sergeant/CHF RADIO DISP,2021,"$113,570.96"
Boston Police Department,Police Officer,1742,"$93,180.42"
Boston Police Department,Police Offc Harborboat 3$8,2136,"$91,648.97"
Boston Police Department,Police Officer,2324,"$92,332.70"
Boston Police Department,Police Detective,1843,"$102,947.91"
Boston Police Department,Police Sergeant (Det),2186,"$113,179.69"
Boston Police Department,Police Officer,2458,
Boston Police Department,Police Sergeant (Det),2368,"$113,179.69"
Boston Police Department,Police Sergeant,2324,"$113,299.53"
Boston Police Department,Police Sergeant (Det),2054,"$116,108.98"
Boston Police Department,Police Sergeant,2364,"$118,846.24"
Boston Police Department,Police Sergeant (Det),2322,"$113,179.69"
Boston Police Department,Sr Admin Asst,2718,"$89,342.75"
Boston Police Department,Management Analyst (Bpd)(Asse),2127,"$74,611.90"
Boston Police Department,IAPRO Systems Coordinator,2351,"$74,850.59"
Boston Police Department,Prin Admin Asst,2169,"$97,647.03"
Boston Police Department,Police Sergeant/CHF RADIO DISP,2132,"$105,690.52"
Dpt of Innovation & Technology,Sr Data Proc Sys Anl,2130,"$97,647.05"
Boston Police Department,MtrEquipRpprClassIIBPDFleetBFD,2351,"$68,242.57"
Boston Police Department,Collection Agent I,2128,"$74,850.75"
Boston Police Department,School Traffic Supv,2119,"$14,064.32"
BPS Business Service,Over-Time Stipend Other,2186,
Boston Police Department,Police Offc Acad Instr 2$6,2186,"$91,531.27"
Boston Police Department,Police Officer Hdq Dispatch,2043,"$102,558.79"
Boston Police Department,Police Offc Comm Serv Offc 3$8,2190,"$93,622.42"
Boston Police Department,Police Sergeant/Bomb Squad,2136,"$109,360.16"
Boston Police Department,Police Sergeant/CHF RADIO DISP,2053,"$118,391.91"
Boston Police Department,Police Officer,2302,"$100,073.58"
Boston Police Department,Police Captain/DDC,2184,"$146,894.28"
Boston Police Department,Police Sergeant (Det),2093,"$114,777.84"
Boston Police Department,Police Offc Ballistician 4$10,2124,"$13,162.90"
Boston Police Department,Police Officer Hdq Dispatch,2150,"$92,741.37"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2131,"$4,585.85"
Boston Police Department,Police Offc Acad Instr 2$6,2360,"$88,919.60"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2114,"$13,958.08"
Boston Police Department,Police Offc Comm Serv Offc 3$8,2132,"$90,076.53"
Boston Police Department,Police Sergeant/Mobile Oper,2190,"$103,929.15"
Boston Police Department,Police Offc Acad Instr 2$6,1940,"$89,959.15"
Boston Police Department,Police Detective,2476,"$94,129.10"
Boston Police Department,Sr Radio Communications Tech,2136,"$84,173.98"
BPS Ohrenberger Elementary,Cafeteria Manager14,2135,"$44,494.10"
Boston Police Department,Jr  Building Custodian,2176,"$43,562.60"
Boston Police Department,MtrEquipRpprClassIIBPDFleetBFD,2302,"$68,242.60"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2136,"$82,772.88"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2132,"$83,052.94"
Boston Police Department,Sr Admin Anl,2124,"$51,519.49"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2135,"$83,032.88"
Boston Police Department,Police Sergeant,2119,"$110,359.87"
Workers Compensation Service,Workers Comp Job Classificatn,2189,
Boston Police Department,Community Services Offc,2136,"$74,612.03"
Registry Division,Prin Clerk (Vitals/Registry),2191,"$46,817.66"
Boston Police Department,Maint Mech (Painter-Bpd),2375,"$55,121.24"
Boston Police Department,Police Offc Mobile Offc 2$6,2324,"$97,643.74"
Boston Police Department,Exec Sec (B.P.D.),2081,"$64,007.35"
Boston Police Department,Research Analyst,2131,"$48,683.96"
Boston Police Department,Community Services Offc,2122,"$74,612.02"
Boston Police Department,Prin Admin Asst,2184,"$99,529.35"
Boston Police Department,Supn Auto Maint(Bpdfleet),2038,"$103,642.07"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2186,"$54,765.34"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2118,"$53,961.42"
Boston Police Department,Signalperson-Electrician,2128,"$91,028.58"
Boston Police Department,Police Offc Harborboat 3$8,2132,"$100,489.46"
Boston Police Department,Police Offc Bomb Squad,1880,"$91,955.03"
Boston Police Department,Police Offc Canine Offc 2$6,2339,"$91,904.87"
Boston Police Department,Police Captain/DDC,1741,"$143,223.99"
Boston Police Department,Police Officer,2664,"$81,429.41"
Boston Police Department,Police Officer,1760,"$91,573.37"
Boston Police Department,Police Officer,2466,"$91,573.37"
Boston Police Department,Police Sergeant (Det),1970,"$109,292.17"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2122,"$46,490.23"
Boston Police Department,Sr Radio Communications Tech,2043,"$84,174.00"
Boston Police Department,Data Proc Svcs Director(Bpd),2364,"$124,965.04"
Boston Police Department,Community Services Offc,2129,"$74,588.30"
Boston Police Department,Admin Secretary,2170,"$56,921.80"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2339,"$82,807.88"
Boston Police Department,Data Proc Coordinator,2072,"$67,915.09"
Boston Police Department,Supn-Custodians (Buildings),2458,"$84,173.43"
Boston Police Department,Police Captain/DDC,2081,"$143,223.99"
Boston Police Department,Police Offc Acad Instr 2$6,1778,"$89,959.15"
Boston Police Department,Police Offc Comm Serv Offc 3$8,1904,"$88,964.17"
Boston Police Department,Police Sergeant/Mobile Oper,2038,"$104,661.31"
Boston Police Department,Police Sergeant/CHF RADIO DISP,2169,"$99,996.80"
Boston Police Department,Police Clerk And Typist,2135,"$46,950.71"
Boston Police Department,Police Sergeant/Comm Serv Offc,2021,"$107,032.51"
Boston Police Department,Police Offc Canine Offc 2$6,2136,"$88,846.65"
Boston Police Department,Police Captain,2131,"$137,487.29"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2126,"$53,909.26"
BPS Condon Elementary,Lunch Hour Monitors,2188,"$5,514.18"
Boston Police Department,Prin Admin Asst,2135,"$113,451.81"
Boston Police Department,School Traffic Supv,2126,"$14,341.14"
Boston Police Department,Sergeant/Harbor Patrol,2124,"$106,379.51"
Boston Police Department,Police Offc Ballistician 4$10,2184,"$99,225.35"
Boston Police Department,Police Sergeant,1923,"$106,065.63"
Boston Police Department,Police Offc/Auto Invest 4$10,2124,"$99,225.35"
Boston Police Department,Police Offc Comm Serv Offc 3$8,2169,"$99,534.44"
Boston Police Department,Police Offc Mobile Offc 2$6,2131,"$99,973.70"
Boston Fire Department,Fire Fighter,2122,"$106,847.86"
Boston Police Department,Police Offc Harborboat 3$8,2026,"$90,076.53"
Boston Police Department,Police Officer,2129,"$91,905.82"
Warren/Prescott K-8,Employment Agreement,1821,"$7,000.00"
Boston Police Department,Police Sergeant/FgrPrt Ev Tech,2132,"$103,929.15"
Boston Police Department,Police Sergeant (Det),2048,"$112,120.97"
Boston Police Department,Exec Sec (B.P.D.),2136,"$76,202.10"
Boston Police Department,Police Lieutenant,2136,"$119,697.50"
Boston Police Department,Management Analyst (Bpd)(Asse),2129,"$58,065.93"
Boston Police Department,Management Analyst (Bpd)(Asse),2124,"$74,612.13"
Boston Police Department,Police Dispatcher,2127,"$76,032.65"
Boston Police Department,Police Dispatcher,2122,"$76,210.60"
Boston Police Department,Police Officer,2047,"$77,846.44"
Boston Police Department,Police Sergeant/CHF RADIO DISP,2131,"$112,627.01"
Boston Police Department,Police Sergeant,2030,"$104,996.93"
Boston Police Department,Police Officer Hdq Dispatch,2301,"$91,699.73"
Boston Police Department,Police Offc Mobile Offc 2$6,2125,"$98,990.54"
Boston Police Department,Police Officer,1772,"$91,146.21"
Boston Police Department,Police Sergeant/FgrPrt Ev Tech,1880,"$102,502.84"
Boston Police Department,Police Officer,1757,"$98,638.34"
Boston Fire Department,Fire Fighter,2136,"$77,307.52"
Boston Police Department,Police Offc Canine 2$6,2184,"$90,854.69"
Boston Police Department,Police Detective,2130,"$91,754.44"
Boston Police Department,Police Officer,2780,
Boston Police Department,Police Sergeant,2494,"$59,772.45"
Boston Police Department,Police Detective,2114,"$91,754.44"
Boston Police Department,Police Offc/FgrPrt Ev Tch 4$10,2186,"$90,193.93"
Boston Police Department,Police Offc Acad Instr 2$6,2131,"$98,990.54"
Boston Police Department,Police Offc Canine Offc 2$6,2131,"$100,405.08"
Boston Police Department,Police Officer,2668,"$89,606.88"
Boston Police Department,Police Dispatcher,2128,"$78,004.59"
Boston Police Department,Dir-Signal Service (Bpd),2132,"$113,451.78"
Chief Operating Officer,Operational Leader,2187,"$134,038.84"
Boston Police Department,School Traffic Supv,2131,$54.82
Boston Police Department,Head Clerk & Secretary,2126,"$52,641.31"
Boston Police Department,Social Worker (BPD),2126,"$69,215.41"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2184,"$53,889.30"
Boston Police Department,Jr  Building Custodian,2129,"$43,712.56"
Roosevelt K-8,Paraprofessional,2136,"$36,464.28"
Boston Cntr - Youth & Families,Staff Asst,1960,"$52,186.74"
Boston Police Department,Dir-Transportation (Bpd)/(Bfd),2062,"$120,412.36"
Boston Police Department,School Traffic Supv,2124,"$14,341.15"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2129,"$13,903.07"
