RestaurantId,RestaurantName,LicenseStatus,RestaurantType,Address,City,State,Zip
284,AQUITAINE,Active,Eating & Drinking,569   Tremont ST,Roxbury,MA,2118
285,ARAMARK @ BROWNE BROS.HARRIMAN,Inactive,Eating & Drinking,40   Water ST,Boston,MA,2109
286,Aramark at Houghton Mifflin,Inactive,Eating & Drinking,222   Berkeley ST,Boston,MA,2116
287,Alipio's Market,Active,Retail Food,353   Chelsea ST,East Boston,MA,2128
288,Arberto Market,Inactive,Retail Food,220   Columbia RD,Dorchester,MA,2121
289,AMERICAN NUT & CHOCOLATE CO.,Inactive,Retail Food,230 W BROADWAY ST,South Boston,ma,2127
290,Arboretum Grill,Active,Eating & Drinking,4021   Washington ST,Roslindale,MA,2131
291,ARC,Inactive,Eating & Drinking,835   Beacon ST,Boston,MA,2115
292,Archdale Liquors  Inc.,Inactive,Retail Food,3999   Washington ST,Roslindale,MA,2131
293,ARCHIE'S NEW YORK DELI,Active,Eating & Drinking w/ Take Out,93   Arch ST,Boston,MA,2110
294,Archie's Place,Inactive,Eating & Drinking,227   Washington ST,Boston,MA,2108
295,Archie's Place,Active,Eating & Drinking w/ Take Out,227   Washington ST,Boston,MA,2108
296,Ariana Restaurant,Inactive,Eating & Drinking,127   Brighton AV,Allston,MA,2134
297,ARIRANG HOUSE,Inactive,Eating & Drinking,162   MASSACHUSETTS  AV,BOSTON,MA,2115
298,Antonio Cafe,Inactive,Eating & Drinking,554A   Dudley ST,Dorchester,MA,2125
299,ALLSTON VILLAGE PIZZA AND GRILL,Inactive,Eating & Drinking w/ Take Out,2   BRIGHTON AV,ALLSTON,MA,2134
300,Alumni 2,Active,Eating & Drinking w/ Take Out,2597   Beacon ST,Brighton,MA,2135
301,Antonios Bacaro,Active,Eating & Drinking,1   Fairmount AVE,Hyde Park,MA,2136
302,Aloft Seaport Hotel -Banquet Kitchen,Active,Eating & Drinking,401  D ST,Boston,MA,2210
303,ARAMARK @ SULLIVAN & WORCESTER,Active,Eating & Drinking,1   Post Office SQ,Boston,MA,2109
304,ARIS BARBEQUE,Active,Eating & Drinking w/ Take Out,200   FANEUIL HALL MARKET PL,BOSTON,MA,2109
305,Aristo Cafe,Inactive,Eating & Drinking w/ Take Out,90  State St,Boston,MA,2109
306,Arizona B B Q,Active,Eating & Drinking w/ Take Out,2360   Washington ST,Roxbury,MA,2119
307,Article 24,Active,Eating & Drinking w/ Take Out,458   Western AVE,Brighton,MA,2135
308,ARTU,Active,Eating & Drinking,6   Prince ST,Boston,MA,2113
309,ARTU,Active,Eating & Drinking,89   Charles ST,Boston,MA,2114
310,ASAKI,Active,Eating & Drinking w/ Take Out,418  Market ST,Brighton,MA,2135
311,Ashburton Cafe,Active,Eating & Drinking,1   Ashburton PL,Boston,MA,2114
312,ASHLEY'S BREAKFAST SHOPPE,Inactive,Eating & Drinking,260  Bowdoin ST,Dorchester,MA,2125
313,AMC South Bay 12 (MacGuffins),Active,Eating & Drinking,21  District AVE,Dorchester,MA,2125
314,America!,Active,Retail Food,Logan Airport 200 Terminal B,East Boston,MA,2128
315,ARAMARK CORPORATION FOOD COURT,Inactive,Eating & Drinking w/ Take Out,415  Summer ST,Boston,MA,2210
316,Ariana Restaurant,Active,Eating & Drinking,123   Antwerp ST,Brighton,MA,2135
317,Ashmont Convenience Store,Inactive,Retail Food,1996   DORCHESTER  AV,DORCHESTER,MA,2124
318,Ashmont Convenience Store,Active,Retail Food,1996   Dorchester AVE,Dorchester,MA,2124
319,ASHMONT GRILL,Active,Eating & Drinking,555   Talbot AVE,Dorchester,MA,2124
320,Asia Wok,Active,Eating & Drinking w/ Take Out,44  Harvard AVE,Allston,MA,2134
321,ASIAN GARDEN RESTAURANT INC.,Active,Eating & Drinking,28   HARRISON  AV,BOSTON,MA,2111
322,Asian House,Active,Eating & Drinking w/ Take Out,99  Cambridge ST,Charlestown,MA,2129
323,ASIAN PACIFIC SEAFOOD TRADING,Inactive,Retail Food,216   Harrison AVE,Boston,MA,2111
324,ASIAN THAI EATERY INC.,Inactive,Eating & Drinking,1064   River ST,Hyde Park,MA,2136
325,2016 Series 73 of Field Course LLC,Inactive,Retail Food,100  Hanover ST,Boston,MA,2108
326,Asian Too Express,Inactive,Eating & Drinking w/ Take Out,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
327,ASSAGGIO RESTAURANT,Inactive,Eating & Drinking,25   Prince ST,Boston,MA,2113
328,Asta,Active,Eating & Drinking,47  Massachusetts AVE,Boston,MA,2215
329,At Union,Active,Eating & Drinking,174   HARVARD  AV,BOSTON,MA,2134
330,Athan's European Bakery,Active,Eating & Drinking,407  Washington ST,Brighton,MA,2135
331,Atlantic Beer Garden,Inactive,Eating & Drinking,146   NORTHERN  AV,SOUTH BOSTON,MA,2210
332,ATLANTIC FISH COMPANY,Inactive,Eating & Drinking,761   Boylston ST,Boston,MA,2116
333,ATLANTIC FISH COMPANY,Active,Eating & Drinking,761   Boylston ST,Boston,MA,2116
334,Atlas Liquors,Inactive,Retail Food,587   Hyde Park AVE,Roslindale,MA,2131
335,Au Bon Pain,Inactive,Eating & Drinking w/ Take Out,100   HUNTINGTON AV,BOSTON,MA,2116
336,Au Bon Pain,Inactive,Eating & Drinking w/ Take Out,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
337,Au Bon Pain,Inactive,Eating & Drinking w/ Take Out,310   Congress ST,Boston,Ma,2210
338,Au Bon Pain,Active,Eating & Drinking w/ Take Out,75   FRANCIS ST,Boston,MA,2115
339,Au Bon Pain,Active,Eating & Drinking w/ Take Out,26   PARK PLAZA,BOSTON,MA,2110
340,Au Bon Pain,Inactive,Eating & Drinking,189   Massachusetts AVE,Boston,MA,2115
341,Au Bon Pain,Active,Eating & Drinking w/ Take Out,53   State ST,Boston,MA,2109
342,AU BON PAIN,Inactive,Eating & Drinking w/ Take Out,384   WASHINGTON,BOSTON,MA,2108
343,Au Bon Pain,Inactive,Eating & Drinking w/ Take Out,17  Blackfan ST,Boston,MA,2115
344,Au Bon Pain,Active,Eating & Drinking w/ Take Out,800  Washington ST,Boston,MA,2111
345,Au Bon Pain,Inactive,Eating & Drinking,800  Washington ST,Boston,MA,2111
346,Au Bon Pain,Inactive,Eating & Drinking,360   HUNTINGTON  AV,BOSTON,MA,2115
347,Au Bon Pain,Active,Eating & Drinking w/ Take Out,101  Merrimac ST,Boston,MA,2114
348,Au Bon Pain,Inactive,Eating & Drinking w/ Take Out,75   Federal ST,Boston,MA,2110
349,Au Bon Pain,Active,Eating & Drinking w/ Take Out,431   Boylston ST,Boston,MA,2116
350,Alumni 5,Active,Eating & Drinking w/ Take Out,2597   Beacon ST,Brighton,MA,2135
351,AMAZING.NET,Inactive,Retail Food,1258   Boylston ST,Boston,MA,2215
352,AU BON PAIN (4TH FL),Inactive,Eating & Drinking w/ Take Out,133   BROOKLINE AV,BOSTON,MA,2215
353,Au Bon Pain (Cambridge St.),Active,Eating & Drinking w/ Take Out,209   Cambridge ST,Boston,MA,2114
354,Au Bon Pain (Food Court U S Air),Inactive,Eating & Drinking w/ Take Out,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
355,Au Bon Pain (Space 31),Inactive,Eating & Drinking w/ Take Out,100   LOGAN AIRPORT TRMNL A,EAST BOSTON,MA,2128
356,Au Bon Pain (Space 49),Inactive,Eating & Drinking w/ Take Out,300   LOGAN AIRPORT TRMNL C,EAST BOSTON,MA,2128
357,Au Bon Pain (Space 58),Inactive,Eating & Drinking w/ Take Out,300   LOGAN AIRPORT TRMNL C,EAST BOSTON,MA,2128
358,Au Bon Pain Kiosk (1st Fl.),Inactive,Eating & Drinking w/ Take Out,53   State ST,Boston,MA,2109
359,Au Bon Pain No.  518,Inactive,Eating & Drinking,1   DESIGN CENTER PL,BOSTON,MA,2127
360,Au Bon Pain Outdoor Cafe,Inactive,Eating & Drinking w/ Take Out,310   Congress ST,South Boston,MA,2127
361,ACES MARKET,Inactive,Retail Food,50   JOHN ELIOT SQ,ROXBURY,MA,2119
362,Au Bon Pain,Active,Eating & Drinking w/ Take Out,17  Blackfan ST,Boston,MA,2115
363,Ankara Cafe,Inactive,Eating & Drinking w/ Take Out,472    Commonwealth AV,BOSTON,MA,2215
364,ANNA'S DESSERT HOUSE,Inactive,Eating & Drinking,66   HARRISON  AV,BOSTON,MA,2111
365,American Nut & Chocolate,Active,Retail Food,121   Newmarket SQ,Roxbury,MA,2118
366,Alex's Ugly Sauce,Inactive,Retail Food,100  Hanover ST,Boston,MA,2108
367,Au Bon Pain Store 511,Active,Eating & Drinking w/ Take Out,640   Atlantic AVE,Boston,MA,2110
368,Au Bon Pain Store No.  41,Active,Eating & Drinking,800   BOYLSTON ST,BOSTON,MA,2199
369,Au Bon Pain Store No.  44,Active,Eating & Drinking w/ Take Out,90   OLIVER,BOSTON,MA,2110
370,Audubon,Active,Eating & Drinking,838   Beacon ST,Boston,MA,2215
371,Audubon Circle Restaurant & Bar,Inactive,Eating & Drinking,838   Beacon ST,Boston,MA,2215
372,AUNTIE ANNE'S (No. MA 110),Active,Eating & Drinking w/ Take Out,700   Atlantic AVE,Boston,MA,2110
373,Auntie Anne's (Trmnl A  Gate A 18),Active,Eating & Drinking w/ Take Out,200   Terminal RD,East Boston,MA,2128
374,AUNTIE VIE'S BAKERY & CAFE,Inactive,Eating & Drinking w/ Take Out,480   Washington ST,Dorchester,MA,2124
375,Auto Zone No.  5019,Inactive,Retail Food,756   Gallivan BLVD,Dorchester,MA,2122
376,Avana Express Bar,Active,Eating & Drinking w/ Take Out,40   Harrison AVE,Boston,MA,2111
377,Avana Market Place,Active,Eating & Drinking w/ Take Out,40   Harrison AVE,Boston,MA,2111
378,Another Cup? Coffee House,Inactive,Eating & Drinking,1   Nassau ST,Boston,MA,2111
379,Alex Liquors,Inactive,Retail Food,23   Corinth ST,Roslindale,MA,2131
380,Adams Village Gas LLC,Inactive,Retail Food,761   Adams ST,Dorchester,MA,2124
381,ATRIUM CAFE & CONFERENCE CTR.,Inactive,Eating & Drinking,1   Waverly PL,Boston,MA,2111
382,Angie's Market II,Inactive,Retail Food,143  Washington ST,Dorchester,MA,2121
383,Au Bon Pain (Joslin Pl.),Inactive,Eating & Drinking w/ Take Out,1  Joslin PL,Boston,MA,2215
384,All American Water,Inactive,Retail Food,1320A    Dorchester AV,DORCHESTER,MA,2122
385,Au Bon Pain (US Airways),Inactive,Eating & Drinking w/ Take Out,200   LOGAN AIRPORT TRMNL B,EAST BOSTON,MA,2128
386,Au Bon Pain Kiosk@Childrens Museum,Inactive,Eating & Drinking,308   Congress ST,Boston,MA,2210
387,AMC South Bay 12 (Concession),Active,Eating & Drinking w/ Take Out,21  District AVE,Dorchester,MA,2125
388,Avana Sushi II,Active,Eating & Drinking,58   Franklin ST,Boston,MA,2110
389,Avenue Tavern,Inactive,Eating & Drinking,1583   BLUE HILL  AV,MATTAPAN,MA,2126
390,AVILA,Inactive,Eating & Drinking,1   CHARLES ST SOUTH,BOSTON,MA,2116
391,Azama Grill,Active,Eating & Drinking w/ Take Out,44  Harvard AVE,Allston,MA,2134
392,B & A Bargains,Inactive,Retail Food,1089   Dorchester AVE,Dorchester,MA,2125
393,B & G OYSTERS LTD.,Active,Eating & Drinking,550   Tremont ST,Roxbury,MA,2116
394,B AND 4TH STREET VARIETY CORP.,Inactive,Retail Food,178   WEST FOURTH,SOUTH BOSTON,MA,2127
395,B C High School (Faculty Food Serv.),Active,Eating & Drinking,150   William T Morrissey BLVD,Dorchester,MA,2125
396,AUNTIE B'S PLACE,Inactive,Eating & Drinking,1881   Centre ST,West Roxbury,MA,2132
397,B Good Burger,Active,Eating & Drinking,1068   Boylston ST,Boston,MA,2215
398,B Good Burger,Active,Eating & Drinking,227   Washington ST,Boston,MA,2108
399,B I Deaconess Med Ctr Shop East,Inactive,Retail Food,330   Brookline AV,Boston,MA,2215
400,B I DEACONESS/CROSSROADS CAFE,Inactive,Eating & Drinking,1    Deaconess RD,BOSTON,MA,2215
401,B I DEACONESS/WEST END CAFE,Active,Eating & Drinking w/ Take Out,1   DEACONESS RD,BOSTON,MA,2215
402,B. Good,Active,Eating & Drinking,50  Northern AVE,Boston,MA,2210
403,B. Good,Active,Eating & Drinking,84   Summer ST,Boston,MA,2110
404,B. Good,Active,Eating & Drinking,131  Dartmouth ST,Boston,MA,2116
405,B. Good (Newbury St.),Inactive,Eating & Drinking,272   NEWBURY,BOSTON,MA,2116
406,B. Good Burger,Active,Eating & Drinking,665   Boylston ST,Boston,MA,2116
407,American Legion Market,Inactive,Retail Food,569   American Legion HWY,Roslindale,MA,2131
408,Ancient & Honorable Artillery Company,Active,Eating & Drinking,200   Faneuil Hall Market PL,Boston,MA,2109
409,B.D.'S,Inactive,Retail Food,90  WASHINGTON ST,DORCHESTER,MA,2108
410,B.U. George Sherman Union,Active,Eating & Drinking,775   COMMONWEALTH  AV,BOSTON,MA,2215
411,B.U. HEALTHY BLENDS,Active,Eating & Drinking w/ Take Out,915   COMMONWEALTH  AV,BOSTON,MA,2215
412,B.U. MYLES STANDISH HALL,Inactive,Eating & Drinking,610   Beacon ST,Boston,MA,2215
413,B.U. PUB,Active,Eating & Drinking,225   BAY STATE RD,BOSTON,MA,2215
414,B.U. SCHOOL OF MANAGEMENT,Active,Eating & Drinking,595   Commonwealth AVE,Boston,MA,2215
415,B.U. SHELTON,Inactive,Eating & Drinking,91   BAY STATE RD,BOSTON,MA,2215
416,B.U. WARREN TOWER CAFE,Active,Eating & Drinking,700   COMMONWEALTH  AV,BOSTON,MA,2115
417,B.U. WEST CAMPUS,Active,Eating & Drinking,278   Babcock ST,Allston,MA,2134
418,America's Test Kitchen Truck,Active,Mobile Food Walk On,21  Dry Dock Av,Boston,MA,2210
419,Amici,Inactive,Eating & Drinking,111 N Washington ST,Boston,MA,2113
420,B.U.Dining Srvices-1st fl.,Active,Eating & Drinking,100  Bay State RD,Boston,MA,2215
421,B.U.Dining Srvices-2nd fl.,Active,Eating & Drinking,100  Bay State RD,Boston,MA,2215
422,B.Y. Restaurants  Inc.,Inactive,Eating & Drinking w/ Take Out,6   Hemenway ST,Boston,ma,2115
423,BA LE FIELDS CORNER,Inactive,Eating & Drinking w/ Take Out,1449   DORCHESTER  AV,DORCHESTER,MA,2122
424,Ba Phu Fast Foods & Sandwiches,Inactive,Eating & Drinking w/ Take Out,1155   Dorchester AVE,Dorchester,MA,2125
425,Babbo Pizzeria,Active,Eating & Drinking,11  Fan Pier  BLVD,Boston,MA,2210
426,Baby Nats Fruitland,Active,Retail Food,606   AMER LEGION  HW,ROSLINDALE,MA,2131
427,BACCO RISTORANTE & BAR,Active,Eating & Drinking,107   Salem ST,Boston,MA,2113
428,Back Bay Beats,Inactive,Eating & Drinking,160  Massachusetts AVE,Boston,MA,2115
429,Back Bay Sandwich,Active,Eating & Drinking w/ Take Out,31   Saint James AVE,Boston,MA,2116
430,Back Bay Social Club,Active,Eating & Drinking,867   Boylston ST,Boston,MA,2116
431,Back Deck,Active,Eating & Drinking,10   West ST,Boston,MA,2111
432,Backstage Hardware,Active,Retail Food,23   Dry Dock AVE,Boston,MA,2210
433,BACKWOODS PIZZA,Active,Eating & Drinking w/ Take Out,539   Dudley ST,Roxbury,MA,2119
434,75 On Seaport Square,Inactive,Eating & Drinking,23  Northern AVE,Boston,MA,2210
435,Ames Hotel Boston,Active,Eating & Drinking,1  Court ST,Boston,MA,2108
436,American Fare,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
437,BAGELS ETC,Inactive,Eating & Drinking w/ Take Out,70  Staniford ST,Boston,MA,2114
438,Bagelville Inc.,Inactive,Eating & Drinking w/ Take Out,200   Faneuil Hall Market PL,Boston,MA,2109
439,Bagelville West Roxbury,Inactive,Eating & Drinking w/ Take Out,1630   VFW PKWY,West Roxbury,MA,2132
440,Bailey & Sage,Active,Eating & Drinking w/ Take Out,103   State ST,Boston,MA,2109
441,BAILEY'S COFFEE SHOP,Inactive,Eating & Drinking w/ Take Out,65   L STREET ST,SOUTH BOSTON,MA,2127
442,Bain Capital (40th Fl),Active,Eating & Drinking,200   Clarendon ST,Boston,MA,2116
443,Bakery Cafe @ Tuft's Medical Center,Inactive,Eating & Drinking,750   Washington ST,Boston,MA,2111
444,BAKEY'S RESTAURANT,Inactive,Eating & Drinking,41   Broad ST,Boston,MA,2109
445,BALE RESTAURANT,Active,Eating & Drinking w/ Take Out,1052   Dorchester AVE,Dorchester,MA,2125
446,APPOLLO GRILL,Inactive,Eating & Drinking,86   HARRISON  AV,BOSTON,MA,2111
447,BALTIC DELI,Active,Retail Food,632   Dorchester AVE,South Boston,MA,2127
448,BAMBOO RESTAURANT,Inactive,Eating & Drinking w/ Take Out,1616   Commonwealth AVE,Brighton,MA,2135
449,Baale Restaurant,Inactive,Eating & Drinking,3381   Washington ST,Jamaica Plain,MA,2130
450,Back Bay Market,Inactive,Eating & Drinking w/ Take Out,145  Dartmouth ST,Boston,MA,2116
451,ADAMS ST SHELL,Inactive,Retail Food,761   Adams ST,Dorchester,MA,2124
452,Baco Banh Mi @Super 88 Market,Inactive,Eating & Drinking w/ Take Out,1   Brighton AVE,Allston,MA,2134
453,Bamboo Thai Restaurant,Active,Eating & Drinking,1616   Commonwealth AVE,Boston,MA,2135
454,BAN CHIANG HOUSE,Inactive,Eating & Drinking,707   Centre ST,Jamaica Plain,MA,2130
455,BANGKOK BISTRO,Inactive,Eating & Drinking w/ Take Out,1952   Beacon ST,Brighton,MA,2135
456,BANGKOK BISTRO,Active,Eating & Drinking w/ Take Out,433   Washington ST,Brighton,MA,2135
457,BANGKOK BLUE THAI,Inactive,Eating & Drinking,651   Boylston ST,Boston,MA,2116
458,BANGKOK CAFE,Inactive,Eating & Drinking,25   Poplar ST,Roslindale,MA,2131
459,BANGKOK CITY RESTAURANT,Inactive,Eating & Drinking w/ Take Out,167   MASSACHUSETTS  AV,BOSTON,MA,2115
460,Bangkok Express,Inactive,Eating & Drinking w/ Take Out,100-199   Faneuil Hall Market PL,Boston,MA,2109
461,Bangkok Pinto,Active,Eating & Drinking w/ Take Out,1041   Tremont ST,Mission Hill,MA,2120
462,Banh Mi House,Inactive,Eating & Drinking w/ Take Out,48   Winter ST,Boston,MA,2108
463,Banh Mi Ngon/Vietnamese Gourmet Sandwiches,Inactive,Eating & Drinking w/ Take Out,1751   Centre ST,West Roxbury,MA,2132
464,Bani Market,Inactive,Retail Food,351   Meridian ST,East Boston,MA,2128
465,Bani Restaurant,Active,Eating & Drinking,4541   Washington ST,Roslindale,MA,2131
466,Bar A Vin 1855,Active,Eating & Drinking,259   Newbury ST,Boston,MA,2116
467,Bar Medallo,Active,Eating & Drinking,411   Chelsea ST,East Boston,MA,2128
468,Barcelona Restaurant,Active,Eating & Drinking,503  Tremont ST,Boston,MA,2116
469,Barlows Restaurant,Active,Eating & Drinking,241   A ST,Boston,Ma,2210
470,BARNES & NOBLE @ BU (3RD FL.),Inactive,Retail Food,660   Beacon ST,Boston,MA,2215
471,BARNES & NOBLE BOOKSELLERS (R),Active,Eating & Drinking,800   Boylston ST,Boston,MA,2199
472,BARNES&NOBLE COLLEGE BOOKSTORE,Active,Retail Food,250  New Rutherford AVE,Charlestown,MA,2129
473,Barney Fannings,Inactive,Eating & Drinking,99   BROAD ST ST,BOSTON,MA,2110
474,BARNEY'S GRILL,Active,Eating & Drinking,299   Havre ST,East Boston,MA,2128
475,Barracuda Tavern,Active,Eating & Drinking,53  Bromfield ST,Boston,MA,2108
476,Barrington Coffee Roasting Co.,Active,Eating & Drinking,305   Newbury ST,Boston,MA,2115
477,Barrio Cantina,Inactive,Eating & Drinking,1358  Boylston ST,Boston,MA,2215
478,Bartleby's Seitan Stand,Active,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
479,Bartlett Square Cafe,Inactive,Eating & Drinking,154  Green ST,Jamaica Plain,MA,2130
480,Basho Japanese Brasserie,Active,Eating & Drinking,1310  Boylston ST,Boston,MA,2215
481,Basho Japanese Sushi@B.U.(G.S.U.),Active,Eating & Drinking w/ Take Out,775  Commonwealth AVE,Boston,MA,2215
482,Battery Park Restaurant & Lounge,Active,Eating & Drinking,31   Batterymarch ST,Boston,MA,2109
483,Battery Wharf Hotel,Inactive,Eating & Drinking,2   Battery Wharf,Boston,MA,2109
484,Bailey and Sage,Inactive,Retail Food,800   Boylston ST,Boston,MA,2199
485,Ankara Cafe,Inactive,Eating & Drinking w/ Take Out,472   COMMONWEALTH  AV,BOSTON,MA,2215
486,BAUER WINES LTD.,Inactive,Retail Food,330   Newbury ST,Boston,MA,2115
487,Bay Sweets,Active,Retail Food,120   Spring ST,West Roxbury,MA,2132
488,BAY SWEETS MARKET,Inactive,Retail Food,120   Spring ST,West Roxbury,MA,2132
489,Bay View Liquors,Inactive,Retail Food,108   Dorchester ST,South Boston,MA,2127
490,BAZAAR ON CAMBRIDGE ST.,Active,Retail Food,424   Cambridge ST,Allston,MA,2134
491,BBQ Town,Inactive,Eating & Drinking,4000   Washington ST,Roslindale,MA,2131
492,AMAZING.NET,Inactive,Retail Food,57   Stuart ST,Boston,MA,2116
493,BEACON HILL ATHLETIC CLUB,Active,Retail Food,85   ATLANTIC  AV,BOSTON,MA,2110
494,BEACON HILL HOTEL & BISTRO,Active,Eating & Drinking,25   Charles ST,Boston,MA,2114
495,BEACON HILL HOTEL & BISTRO,Inactive,Eating & Drinking,25   Charles ST,Boston,MA,2114
496,Beacon Hill Pub,Inactive,Eating & Drinking,149   Charles ST,Boston,MA,2114
497,Beacon St. Locale,Inactive,Eating & Drinking,495  Beacon ST,Boston,MA,2215
498,Bean & Leaf Cafe,Active,Eating & Drinking w/ Take Out,20   Custom House ST,Boston,MA,2111
499,Bean and Cream Co.,Inactive,Eating & Drinking w/ Take Out,676   Truman PKWY,Hyde Park,MA,2136
500,BEANTOWN BURRITO,Active,Eating & Drinking w/ Take Out,340  Longwood AVE,Boston,MA,2115
501,Beantown Hoagie,Inactive,Eating & Drinking w/ Take Out,102   Water ST,Boston,MA,2109
502,Beantown Pho & Grill,Active,Eating & Drinking,272   Newbury ST,Boston,MA,2116
503,Beantown Pizza,Inactive,Eating & Drinking w/ Take Out,270   Babcock ST,Boston,MA,2215
504,Beantown Pub,Active,Eating & Drinking w/ Take Out,100   Tremont ST,Boston,MA,2108
505,Beard Papa's and Chatime,Active,Eating & Drinking,145   Brighton AVE,Allston,MA,2134
506,Beard's Papa,Active,Eating & Drinking,31   Harrison AVE,Boston,MA,2111
507,Bed Bath Beyond...,Inactive,Retail Food,401   Park DR,Boston,MA,2110
508,Alvarado's Family Market,Inactive,Retail Food,1512   Dorchester AVE,Dorchester,MA,2122
509,Archdale Dollar Plus,Inactive,Retail Food,3999   Washington ST,Roslindale,MA,2131
510,BALI KITCHEN,Inactive,Eating & Drinking w/ Take Out,1095   COMMONWEALTH AV,ALLSTON,MA,2134
511,Area Four,Inactive,Mobile Food Walk On,1   Citywide ST,Boston,MA,2128
512,ANEKA RASA MALYSIAN CUISINE,Inactive,Eating & Drinking,122   HARVARD  AV,ALLSTON,MA,2134
513,Bani Market,Inactive,Retail Food,351   Meridian ST,East Boston,MA,2128
514,Anthony's @ Adams Village,Inactive,Eating & Drinking w/ Take Out,789   Adams ST,Dorchester,MA,2124
515,ANOULD DISCOUNT & RETAIL STORE,Inactive,Retail Food,1145   Blue Hill AVE,Dorchester,MA,2124
516,BEE'S KNEES,Inactive,Retail Food,12   Farnsworth ST,Boston,MA,2210
517,Beijing Cafe,Active,Eating & Drinking,728   Commonwealth AV,Boston,Ma,2115
