DepartmentName,JobTitle,Zip,Salary
Chief Operating Officer,Staff Asst (B),2131,"$79,054.44"
BPS Business Service,Unit Leader (C),2124,"$119,321.05"
BPS Special Education,Teacher,2122,"$70,484.72"
BPS Beethoven Elementary,Teacher,2132,"$74,569.02"
BPS Ellis Elementary,Prin Clerk/School Sec 19,2119,"$52,179.34"
Edison K-8,Teacher,2132,"$59,669.32"
Assessing Department,Sr Admin Anl,2128,"$81,308.30"
BPS Counseling Service,Head Staff Assistant 31,2132,
BPS Harvard/Kent Elementary,Paraprofessional,2129,"$37,509.43"
BPS Sumner Elementary,Teacher,2130,"$105,620.47"
BPS Facility Management,Jr Custodian,2124,"$50,857.59"
BPS Facility Management,Area Manager,2132,"$99,282.58"
Higginson/Lewis K-8,Paraprofessional,2136,"$33,359.47"
BPS Murphy Elementary,Paraprofessional,2124,"$42,876.28"
BPS Bates Elementary,Paraprofessional,2130,"$31,311.02"
BPS Facility Management,Sen Cust C,2136,"$61,626.00"
BPS Mckay Elementary,Director Of Instruction,2119,"$124,842.90"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2130,"$9,421.59"
Tech Boston Academy,Social Worker/Coordinator,2136,"$98,322.60"
BPS Sumner Elementary,Teacher,2131,"$98,994.62"
BPS Lee Elementary,Paraprofessional,2124,"$48,188.38"
Roosevelt K-8,Teacher,2132,"$111,303.29"
BPS Trotter Elementary,Employment Agreement,2130,"$15,000.00"
BPS Hennigan Elementary,Teacher,2130,"$79,789.28"
BPS Facility Management,Sen Cust C/Nights,2122,"$50,085.13"
BPS Holmes Elementary,Paraprofessional,2124,"$30,319.90"
BPS Boston Latin,Prin Clerk/School Sec 21,2132,"$53,160.64"
BPS Winship Elementary,Teacher,2132,"$100,173.71"
BPS Tynan Elementary,Library Paraprofessional,2127,"$36,874.14"
BPS East Boston High,Staff Asst (B),2128,"$74,864.25"
West Roxbury Academy,Paraprofessional,2131,"$33,202.90"
"Kennedy, JF Elementary",Teacher,2126,"$98,838.39"
BPS Ellis Elementary,Teacher,2135,"$101,244.31"
"Greenwood, S K-8",Asst Principal Middle,2131,"$125,310.80"
East Boston EEC,Surround Care Paraprofessional,2116,"$39,339.37"
BPS Human Resource Team,Teacher,2136,"$108,362.71"
Baldwin ELC,Surround Care Paraprofessional,2134,"$55,789.85"
Food & Nutrition Svc,Substitute Cafeteria Attendant,2128,"$3,996.00"
Superintendent,Special Assistant (D),2124,"$106,518.58"
Unified Student Svc,Supervisor Of Attendance,2126,"$96,832.90"
BPS Adult Education,Director,2119,"$126,694.10"
BPS O'Bryant School,Teacher,2141,"$104,709.87"
Boston Police Department,Head Clerk & Secretary,2124,"$52,641.38"
Boston Police Department,Social Worker (BPD),2136,"$69,215.46"
Boston Police Department,Communic. EquipOp II 9II(SS),2119,"$51,502.38"
BPS Special Education,Teacher,2132,"$104,262.64"
Boston Police Department,School Traffic Supv,2115,"$14,341.14"
Boston Fire Department,Head Clerk,2126,"$40,765.36"
Boston Police Department,School Traffic Supv,2121,"$10,060.07"
Boston Police Department,Police Offc Comm Serv Offc 3$8,2124,"$95,155.20"
Boston Police Department,Sr Radio Communications Tech,2127,"$75,476.30"
Property Management,Security Offc (Prot Ser),2119,"$35,740.71"
Boston Police Department,Jr  Building Custodian,2128,"$44,022.56"
Boston Police Department,Building Systems Engineer,2132,"$120,412.33"
Boston Police Department,Management Analyst (Bpd)(Asse),2132,"$74,611.96"
Boston Police Department,Head Clerk & Secretary,2136,"$52,641.45"
Boston Police Department,Liaison Agent (BPD),2136,"$48,684.01"
Boston Police Department,Liaison Agent (BPD),2119,"$48,683.99"
Boston Police Department,Data Proc Sys Analyst,2132,"$74,538.05"
Boston Police Department,Police Offc Harborboat 3$8,2124,"$97,224.43"
Boston Police Department,Police Lieutenant (Det),2127,"$121,755.53"
Boston Police Department,Sr Accountant,2122,"$52,641.39"
Boston Police Department,Sr Bldg Custodian (BPD)##,2132,"$8,074.42"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2130,"$83,927.87"
Boston Police Department,Mtr Eq Rpprs ClassIBPDFleetBFD,2122,"$83,812.87"
Edison K-8,Cafeteria Manager14,2135,"$44,884.46"
Boston Police Department,Admin Asst,2128,"$64,007.62"
Chief Operating Officer,Ombudsperson,2132,"$119,088.20"
Boston Police Department,School Traffic Supv,2120,"$13,732.09"
Boston Police Department,Police Dispatcher,2125,"$76,134.59"
Boston Police Department,Police Dispatcher,2119,"$76,258.45"
BPS School Safety Service,Officer-Bps Police,2126,"$47,048.04"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2121,"$53,855.31"
Boston Police Department,Exec Sec (B.P.D.),2124,"$64,007.36"
Boston Police Department,School Traffic Supv,2118,"$14,341.15"
BPS Special Education,One to One Para,2124,"$37,932.70"
Property Management,Sr Computer Operator,2124,"$48,480.61"
BPS Charlestown High,Sen Clerk-School Secretary 15,2129,"$43,862.98"
Traffic Division,Parking Meter Supervisor,2121,"$42,923.62"
Boston Police Department,"CommunEquipOp III, R-13 (CT)",2116,"$54,883.35"
Boston Police Department,Liaison Agent II,2124,"$50,623.75"
Traffic Division,Sr Parking Meter Supervisor I,2127,"$62,899.75"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2124,"$7,140.38"
BPS Substitute Teachers/Nurs,Substitute Teacher,2127,"$7,288.09"
BPS Hennigan Elementary,Paraprofessional,2131,
BPS Quincy Elementary,Paraprofessional,2131,
BPS Irving Middle,Teacher,2131,
BPS Human Resource Team,Employment Agreement,2126,"$5,400.00"
BPS Latin Academy,Teacher,2119,"$94,347.87"
BPS Charlestown High,Paraprofessional,2129,"$33,657.92"
BPS Boston Latin,Asst Headmaster,2130,
BPS Adams Elementary,Employment Agreement,2127,"$3,250.00"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2132,"$2,717.44"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2125,"$18,668.84"
BPS Business Service,Over-Time Stipend Other,2130,
BPS Adult Education,Employment Agreement,2125,"$8,788.50"
BPS Hennigan Elementary,Asst Principal Elementary,2119,"$2,410.56"
BPS Kenny Elementary,Teacher,2136,
BPS Boston Latin,Employment Agreement,2131,"$55,996.01"
BPS MPH\Crafts Academy,Teacher,2136,
BPS Boston Comm Leadership Ac,Guidance Counselor(1),2124,"$100,022.80"
BPS Facility Management,Sen Cust C/Nights,2127,"$68,605.68"
BPS Human Resource Team,Employment Agreement,2132,"$1,400.00"
BPS Athletics,Coach (NonTPP),2126,"$13,372.98"
BPS Mendell Elementary,Paraprofessional,2131,"$30,878.57"
BPS Athletics,Coach (NonTPP),2132,"$7,567.98"
BPS Business Service,Over-Time Stipend Other,2121,
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2119,"$18,015.63"
BPS Human Resource Team,Employment Agreement,2131,"$1,400.00"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2136,"$20,118.50"
BPS Ellis Elementary,Teacher,2127,"$105,025.13"
BPS Special Education,Asst Director (Basas 11B),2131,"$125,448.18"
BPS Charlestown High,Program Director (Basas 9A),2139,
BPS O'Bryant School,Teacher,2119,"$105,224.14"
Achievement Gap,Employment Agreement,2131,"$22,576.25"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2126,"$5,032.77"
BPS High School Renewal,Employment Agreement,2129,"$12,544.00"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2135,$990.63
BPS Special Education,Employment Agreement,2116,"$16,972.50"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2120,"$1,233.23"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2122,"$13,488.03"
BPS Trotter Elementary,Teacher,2121,"$104,212.99"
BPS Sumner Elementary,Paraprofessional,2130,"$32,625.44"
Superintendent,Employment Agreement,2122,"$69,020.00"
BPS Substitute Teachers/Nurs,Substitute Teacher,2124,"$8,454.17"
BPS Timilty Middle,Teacher,2121,"$76,538.50"
BPS Hennigan Elementary,Teacher,2132,"$104,390.54"
BPS Business Service,BPS Worker's Comp Job Class,2121,
Office of Arts & Culture,Employment Agreement,2119,$176.00
BPS Bradley Elementary,Teacher,2128,
BPS Human Resource Team,Teacher,2124,
Innovation Department,Director (D),2119,"$63,057.96"
"Kennedy, PJ Elementary",Teacher,2121,"$110,513.42"
Career & Technical Ed,Comm Connections Fac,2126,"$5,094.68"
BPS Mattahunt Elementary,Director Of Instruction,2124,$874.60
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2121,"$22,500.09"
BPS Business Service,BPS Worker's Comp Job Class,2144,
Unified Student Svc,Teacher,2121,"$63,135.45"
BPS Athletics,Coach (NonTPP),2124,"$7,567.98"
BPS Labor Relations,Employment Agreement,2126,"$4,004.00"
Lyon K-8,Teacher,2125,"$104,742.87"
HPEC: Com Acd Science & Health,Teacher,2122,"$69,925.59"
BPS Boston Latin,SpEd Support Svcs Coordinator,2132,"$104,262.64"
BPS Counseling Service,Pupil Adjustment Counselor(1),2129,"$99,804.34"
Kilmer K-8,Teacher,2132,"$95,516.86"
Frederick Pilot Middle,Teacher,2118,"$2,804.31"
BPS Mather Elementary,Paraprofessional,2124,"$32,784.54"
BPS O'Bryant School,Program Director (Basas 9A),2126,
"Greenwood, S K-8",Teacher,2126,"$104,135.51"
BPS Facility Management,Sen Cust C/Nights,2132,"$65,382.91"
BPS Alternative Education HS,Teacher,2124,"$103,108.64"
BPS Substitute Teachers/Nurs,Substitute Teacher,2130,$437.30
BPS Sumner Elementary,Teacher,2132,"$106,185.12"
BPS Substitute Teachers/Nurs,Sub Teacher - Retiree,2118,"$34,233.79"
BPS Horace Mann,Teacher,2134,"$104,401.55"
BPS Harvard/Kent Elementary,Paraprofessional,2125,
BPS Sumner Elementary,Paraprofessional,2132,"$27,139.29"
BPS Winship Elementary,Teacher,2130,"$114,973.62"
East Boston EEC,Teacher,2136,"$96,591.35"
Eliot K-8,Director Of Instruction,2131,"$121,843.02"
BPS Sumner Elementary,Paraprofessional,2119,
BPS Hennigan Elementary,Teacher,2122,"$96,670.86"
BPS Facility Mgmt/A & R,Sen Sup Sch Bldgs Heating&Ven,2124,"$88,832.90"
BPS Facility Management,Sen Cust C,2126,"$68,791.65"
BPS Facility Management,Part-Time Custodian,2126,"$12,781.76"
BPS Facility Management,Sen Cust C,2125,"$76,912.19"
BPS Facility Management,Sen Cust C/Nights,2131,"$40,635.70"
Traffic Division,Dispatcher,2124,"$1,269.51"
BPS Transportation,Head Account Clk 32,2131,"$75,451.35"
Food & Nutrition Svc,Coordinator (Basas 4B),2124,"$98,781.92"
WREC: Urban Science Academy,Prin Clerk/School Sec 19,2126,"$50,733.06"
Superintendent,Special Assistant (D),2127,"$61,542.32"
BPS Facility Mgmt/A & R,Specialist (C),2136,"$96,329.63"
BPS Business Service,BPS Worker's Comp Job Class,2119,
BPS Tynan Elementary,Teacher,2136,
BPS Burke High,Headmaster,2122,"$152,217.62"
BPS Timilty Middle,SpEd Support Svcs Coordinator,2126,
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2131,"$15,678.92"
BPS Edwards Middle,Teacher,2136,
BPS O'Bryant School,Nurse,2115,"$104,743.39"
BPS O'Bryant School,Teacher,2121,"$104,743.39"
West Roxbury Academy,Director (Basas 10B),2119,"$129,411.00"
BPS Everett Elementary,Teacher,2139,"$70,896.53"
"Kennedy, JF Elementary",Paraprofessional,2130,"$36,075.47"
Newcomers Academy,Teacher,2136,"$116,017.97"
Info & Instr Technology,Director (non-ac),2130,"$129,198.89"
Food & Nutrition Svc,Head Admin Clerk-31,2122,"$60,557.79"
BPS Human Resource Team,Teacher,2130,
BPS Human Resource Team,Prin Account Clerk 29,2124,"$65,580.30"
West Zone ELC,Surround Care Paraprofessional,2119,"$42,839.95"
BPS O'Donnell Elementary,Lunch Hour Monitors,2128,"$8,748.06"
BPS Business Service,Business Manager,2127,"$138,388.03"
Umana Middle,Teacher,2114,
Eliot K-8,Prin Clerk/School Sec 19,2127,"$50,698.44"
BPS Boston School Committee,Confidential Secretary,2120,"$2,180.12"
BPS Business Service,Sen Clerk,2131,"$42,927.30"
BPS Human Resource Team,Prin Clerk Typist 28,2124,"$63,271.52"
Jackson/Mann K-8,Teacher,2131,
BPS Charlestown High,Cafeteria Manager14,2129,"$33,969.59"
BPS Kenny Elementary,Teacher,2131,"$105,704.37"
BPS Special Education,Director (D) (non-ac),2132,"$109,859.38"
BPS Otis Elementary,Teacher,2145,"$96,392.47"
BPS Orchard Gardens K-8 Pilot,Paraprofessional,2119,"$18,638.54"
BPS Human Resource Team,Coord-Manager (B),2129,"$72,750.36"
BPS Carter Center,Paraprofessional,2124,"$47,131.67"
BPS Business Service,Prin Account Clerk 29,2128,"$65,341.90"
HPEC: Com Acd Science & Health,Nurse,2136,"$104,743.39"
BPS Timilty Middle,Cafeteria Manager16,2121,
BPS Hennigan Elementary,Teacher,2136,"$109,980.32"
BPS Special Education,Sen Clerk School Sec 766-15B,2122,"$53,531.05"
Info & Instr Technology,Sen Computer Repair Technician,2130,"$64,341.68"
UP Academy Holland,Cafeteria Manager16,2126,"$48,564.52"
BPS Beethoven Elementary,Teacher,2136,"$96,670.86"
BPS Guild Elementary,Lead Satellite Attendant B,2128,"$25,096.68"
Warren/Prescott K-8,Lunch Hour Monitors,2129,"$8,250.54"
BPS Trotter Elementary,Part-Time Cafeteria Attendant,2122,"$25,910.45"
BPS Mather Elementary,Paraprofessional,2121,"$3,301.90"
BPS Clap Elementary,Teacher,2121,"$105,211.11"
BPS Hennigan Elementary,Employment Agreement,2130,"$7,200.00"
BPS Fenway High,Teacher,2126,"$61,177.73"
BPS Equity,One to One Para,2128,
BPS Human Resource Team,Teacher,2122,
BPS School Safety Service,Lieutenant,2128,"$64,085.50"
BPS Facility Management,Area Manager,2122,"$102,282.46"
BPS Mather Elementary,Asst Principal Elementary,2132,"$127,236.67"
BPS O'Bryant School,Prin Clerk/School Sec 21,2119,"$52,360.62"
BPS Human Resource Team,Teacher,2132,"$97,840.64"
BPS School Safety Service,Officer-Bps Police,2124,"$48,363.49"
BPS Winship Elementary,Paraprofessional,2136,"$27,482.72"
English Language Learn,Program Director (BASAS 11B),2136,"$128,094.20"
BPS Russell Elementary,Teacher,2130,
BPS Human Resource Team,Teacher,2119,
BPS O'Bryant School,Teacher,2136,"$61,236.72"
BPS Mattahunt Elementary,Teacher,2119,
Curley K-8,Teacher,2121,"$89,214.80"
Unified Student Svc,Employment Agreement,2119,"$4,060.00"
BPS Human Resource Team,Pr Admin Clerk 29,2121,"$65,341.90"
Food & Nutrition Svc,Principal Clerk Typist 25,2124,"$55,942.26"
West Zone ELC,SpEd Support Svcs Coordinator,2127,"$106,125.62"
BPS East Boston High,Teacher,2127,"$104,262.64"
BPS Special Education,Sen Clerk School Sec 766-15B,2121,"$41,542.59"
BPS Health Service,Health Para,2126,"$47,319.27"
BPS O'Bryant School,Guidance Counselor(1),2132,"$4,186.69"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2135,"$53,547.54"
BPS Boston Latin,Teacher,2124,"$98,014.01"
BPS Chittick Elementary,Teacher,2122,"$108,710.99"
BPS O'Bryant School,Teacher,2122,
Mildred Avenue K-8,Teacher,2124,"$104,515.35"
BPS Business Service,BPS Worker's Comp Job Class,2136,
Umana Middle,Teacher,2124,"$62,675.43"
"Greenwood, S K-8",Teacher,2136,"$105,429.58"
BPS Winship Elementary,Teacher,2135,"$101,384.30"
Warren/Prescott K-8,Paraprofessional,2128,"$32,605.19"
BPS Mather Elementary,Teacher,2124,"$70,532.83"
BPS School Safety Service,Officer-Bps Police,2119,"$48,547.98"
Chief Operating Officer,Analyst (C),2136,"$78,986.57"
BPS Human Resource Team,Prin Account Clerk 29,2118,"$65,341.90"
BPS Business Service,Head Buyer 33,2125,"$78,137.54"
Info & Instr Technology,User Support Technician,2132,"$69,163.36"
BPS Facility Mgmt/A & R,Director (E) (non-ac),2131,"$139,751.42"
BPS Timilty Middle,Teacher,2130,
BPS Alternative Education,Teacher,2132,"$21,060.50"
BPS East Boston High,Teacher,2136,"$101,314.09"
Info & Instr Technology,Sen  Program Coord (D),2135,"$115,802.71"
BPS Mather Elementary,Teacher,2121,"$107,498.04"
BPS Higginson Elementary,Principal Elementary,2136,"$131,984.13"
BPS Human Resource Team,Teacher,2129,"$108,530.86"
BPS Murphy Elementary,Nurse,2122,"$90,483.31"
Edison K-8,Teacher,2121,"$90,867.81"
Boston Retirement System,Board Member(Ret),2122,"$4,500.08"
Curley K-8,Teacher,2125,"$101,327.70"
BPS Manning Elementary,Coordinator 7,2126,"$120,546.79"
BPS Special Education,Teacher,2131,
BPS McKinley Middle,Teacher,2136,
BPS Tynan Elementary,Teacher,2127,"$62,808.54"
BPS Facility Mgmt/A & R,Staff Asst (B),2132,"$90,479.96"
BPS Madison Park High,Part-Time Cafeteria Attendant,2119,"$27,468.05"
BPS Substitute Teachers/Nurs,Substitute Teacher HE,2122,"$31,554.64"
BPS Facility Management,Sen Cust C,2124,"$62,255.94"
BPS Transportation,Cab Monitor,2122,"$20,144.39"
BPS Substitute Teachers/Nurs,Sub Nurse-Retiree,2127,"$2,877.75"
BPS Timilty Middle,Teacher,2138,"$115,540.65"
West Zone ELC,Surround Care Paraprofessional,2131,"$46,106.01"
Property Management,Security Offc (Prot Ser),2129,"$46,308.55"
BPS Facility Management,Sen Cust C,2135,"$67,678.90"
BPS Facility Management,Sen Cust C,2127,"$62,255.94"
BPS Quincy Elementary,Asst Principal Elementary,2132,"$123,559.70"
BPS East Boston High,Librarian,2128,"$89,618.58"
BPS Facility Management,Sen Cust C/Nights,2126,"$61,563.72"
BPS Roland Hayes Div of Music,Teacher,2128,"$96,591.39"
BPS Adams Elementary,Teacher,2131,"$6,314.17"
BPS Hennigan Elementary,Principal Elementary,2136,"$138,551.85"
BPS Winthrop Elementary,Paraprofessional,2116,"$21,602.90"
BPS Mckay Elementary,Teacher,2127,"$95,267.44"
BPS Special Education,One to One Para,2122,"$45,833.77"
BPS Horace Mann,Paraprofessional,2115,"$30,427.39"
BPS Horace Mann,Paraprofessional,2131,"$44,374.07"
BPS Special Education,One to One Para,2132,"$48,274.65"
BPS Condon Elementary,Paraprofessional,2125,"$55,980.59"
BPS O'Donnell Elementary,Paraprofessional,2128,"$29,278.10"
BPS Blackstone Elementary,Paraprofessional,2118,"$17,219.23"
BPS English High,Head Staff Assistant 28,2131,"$68,376.10"
